Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
2163;8016400;1660575744;1488609280;4625015388;581;4827;0;0;0;0;0;0;0;0;89;0;5;
2164;4285700;1660575744;1488609280;4625015388;581;4827;0;0;0;0;0;0;0;0;89;0;5;
2165;2899800;1660575744;1488609280;4625015388;581;4827;0;0;0;0;0;0;0;0;89;0;5;
2166;7835600;1661251584;1488609280;4625015388;582;927;0;0;0;0;0;0;0;0;89;0;5;
2167;6033500;1661448192;1488609280;4625015388;582;927;0;0;0;0;0;0;0;0;89;0;5;
2168;4456600;1661448192;1488609280;4625015388;582;927;0;0;0;0;0;0;0;0;89;0;5;
2169;19143300;1661915136;1488609280;4625015388;583;165228;0;0;0;0;0;0;0;0;89;0;5;
2170;29976400;1663442944;1488609280;4625015388;584;334154;0;0;0;0;0;0;0;0;89;0;5;
2171;8828900;1663959040;1488609280;4625015388;586;185429;0;0;0;0;0;0;0;0;89;0;5;
2172;3348900;1664368640;1488609280;4625015388;586;185429;0;0;0;0;0;0;0;0;89;0;5;
2173;3276800;1664368640;1488609280;4625015388;586;185429;0;0;0;0;0;0;0;0;89;0;5;
2174;5495600;1664786432;1488609280;4625015388;587;0;0;0;0;0;0;0;0;0;89;0;5;
2175;5547700;1665093632;1488609280;4625015388;587;0;0;0;0;0;0;0;0;0;89;0;5;
2176;5267500;1665093632;1488609280;4625015388;587;0;0;0;0;0;0;0;0;0;89;0;5;
2177;8526600;1665708032;1488609280;4625015388;588;173385;0;0;0;0;0;0;0;0;89;0;5;
2178;4943700;1666220032;1488609280;4625015388;588;173385;0;0;0;0;0;0;0;0;89;0;5;
2179;4441100;1666220032;1488609280;4625015388;588;173385;0;0;0;0;0;0;0;0;89;0;5;
2180;6722600;1664307200;1488609280;4625015388;589;103248;0;0;0;0;0;0;0;0;89;0;5;
2181;3250700;1663807488;1488609280;4625015388;589;103248;0;0;0;0;0;0;0;0;89;0;5;
2182;3173300;1664045056;1488609280;4625015388;589;103248;0;0;0;0;0;0;0;0;89;0;5;
2183;4395500;1663963136;1488609280;4625015388;590;181130;0;0;0;0;0;0;0;0;89;0;5;
2184;2446000;1663926272;1488609280;4625015388;590;181130;0;0;0;0;0;0;0;0;89;0;5;
2185;2945600;1663336448;1488609280;4625015388;590;181130;0;0;0;0;0;0;0;0;89;0;5;
2186;2879900;1662980096;1488609280;4625015388;590;181130;0;0;0;0;0;0;0;0;89;0;5;
2187;4214300;1662980096;1488609280;4625015388;590;181130;0;0;0;0;0;0;0;0;89;0;5;
2188;8711100;1661722624;1488609280;4641792604;591;102947;0;0;0;0;0;0;0;0;89;0;5;
2189;6613500;1660649472;1488609280;4641792604;591;102947;0;0;0;0;0;0;0;0;89;0;5;
2190;9576000;1661083648;1488609280;4641792604;592;176384;0;0;0;0;0;0;0;0;89;0;5;
2191;7647800;1661083648;1488609280;4641792604;592;176384;0;0;0;0;0;0;0;0;89;0;5;
2192;14540500;1660571648;1488609280;4658569820;593;164405;0;0;0;0;0;0;0;0;89;0;5;
2193;9969900;1659486208;1488609280;4658569820;594;329008;0;0;0;0;0;0;0;0;89;0;5;
2194;7461600;1659269120;1488609280;4658569820;594;329008;0;0;0;0;0;0;0;0;89;0;5;
2195;12426700;1659125760;1488609280;4675347036;595;332527;0;0;0;0;0;0;0;0;89;0;5;
2196;7116400;1659125760;1488609280;4675347036;595;332527;0;0;0;0;0;0;0;0;89;0;5;
2197;6104700;1659346944;1488609280;4692124252;596;91601;0;0;0;0;0;0;0;0;89;0;5;
2198;4217400;1659711488;1488609280;4708901468;596;91601;0;0;0;0;0;0;0;0;89;0;5;
2199;3219200;1659711488;1488609280;4708901468;596;91601;0;0;0;0;0;0;0;0;89;0;5;
2200;23097200;1660264448;1488609280;4708901468;597;168680;0;0;0;0;0;0;0;0;89;0;5;
2201;5727800;1660973056;1488609280;4725678684;598;317425;0;0;0;0;0;0;0;0;89;0;5;
2202;3960900;1660936192;1488609280;4725678684;598;317425;0;0;0;0;0;0;0;0;89;0;5;
2203;4451600;1661337600;1488609280;4742455900;599;165408;0;0;0;0;0;0;0;0;89;0;5;
2204;3568000;1661329408;1488609280;4759233116;599;165408;0;0;0;0;0;0;0;0;89;0;5;
2205;3391200;1661329408;1488609280;4759233116;599;165408;0;0;0;0;0;0;0;0;89;0;5;
2206;2715100;1661329408;1488609280;4759233116;599;165408;0;0;0;0;0;0;0;0;89;0;5;
2207;3629100;1661329408;1488609280;4759233116;599;165408;0;0;0;0;0;0;0;0;89;0;5;
2208;5611900;1661313024;1488609280;4759233116;600;242811;0;0;0;0;0;0;0;0;89;0;5;
2209;4806400;1661259776;1488609280;4776010332;600;242811;0;0;0;0;0;0;0;0;89;0;5;
2210;4546100;1661259776;1488609280;4776010332;600;242811;0;0;0;0;0;0;0;0;89;0;5;
2211;5986200;1661251584;1488609280;4776010332;601;235011;0;0;0;0;0;0;0;0;89;0;5;
2212;2968800;1661407232;1488609280;4792787548;601;235011;0;0;0;0;0;0;0;0;89;0;5;
2213;3308500;1661472768;1488609280;4792787548;601;235011;0;0;0;0;0;0;0;0;89;0;5;
2214;4040900;1661472768;1488609280;4792787548;601;235011;0;0;0;0;0;0;0;0;89;0;5;
2215;5419900;1661472768;1488609280;4792787548;602;399661;0;0;0;0;0;0;0;0;89;0;5;
2216;3192500;1661644800;1488609280;4809564764;602;399661;0;0;0;0;0;0;0;0;89;0;5;
2217;2856700;1661644800;1488609280;4809564764;602;399661;0;0;0;0;0;0;0;0;89;0;5;
2218;3397500;1661644800;1488609280;4809564764;602;399661;0;0;0;0;0;0;0;0;89;0;5;
2219;3289100;1661644800;1488609280;4809564764;602;399661;0;0;0;0;0;0;0;0;89;0;5;
2220;7442200;1661837312;1488609280;4809564764;603;239434;0;0;0;0;0;0;0;0;89;0;5;
2221;7246000;1661837312;1488609280;4809564764;603;239434;0;0;0;0;0;0;0;0;89;0;5;
2222;10274600;1662758912;1488609280;4809564764;604;398517;0;0;0;0;0;0;0;0;89;0;5;
2223;5377500;1662758912;1488609280;4809564764;604;398517;0;0;0;0;0;0;0;0;89;0;5;
2224;9730900;1662750720;1488609280;4826341980;605;243872;0;0;0;0;0;0;0;0;89;0;5;
2225;5918300;1662750720;1488609280;4826341980;605;243872;0;0;0;0;0;0;0;0;89;0;5;
2226;5780200;1662750720;1488609280;4826341980;605;243872;0;0;0;0;0;0;0;0;89;0;5;
2227;10886600;1663148032;1488609280;4826341980;606;329274;0;0;0;0;0;0;0;0;89;0;5;
2228;38302900;1663574016;1488609280;4826341980;607;169564;0;0;0;0;0;0;0;0;89;0;5;
2229;301269900;1663819776;1488609280;4826326860;609;249877;0;0;0;0;0;0;0;0;89;0;5;
2230;21973600;1663942656;1488609280;4826342196;619;0;0;0;0;0;0;0;0;0;89;0;5;
2231;282427600;1666912256;1488609280;4826326860;623;0;0;0;0;0;0;0;0;0;89;0;5;
2232;21996800;1671340032;1488609280;4826342196;636;0;0;0;0;0;0;0;0;0;89;0;5;
2233;250847900;1671528448;1488609280;4826326860;640;0;0;0;0;0;0;0;0;0;89;0;5;
2234;18008000;1671421952;1488609280;4826342196;653;0;0;0;0;0;0;0;0;0;89;0;5;
2235;282073100;1675583488;1488609280;4826326860;657;0;0;0;0;0;0;0;0;0;89;0;5;
2236;18527400;1677033472;1488609280;4826342196;670;0;0;0;0;0;0;0;0;0;89;0;5;
2237;302652700;1677029376;1488609280;4826326860;674;0;0;0;0;0;0;0;0;0;89;0;5;
2238;18823700;1677246464;1488609280;4826336052;687;0;0;0;0;0;0;0;0;0;89;0;5;
2239;327625400;1677193216;1488609280;4826326860;691;0;0;0;0;0;0;0;0;0;89;0;5;
2240;18952300;1677164544;1488609280;4826342196;704;0;0;0;0;0;0;0;0;0;89;0;5;
2241;357441000;1680424960;1488609280;4826326860;708;0;0;0;0;0;0;0;0;0;89;0;5;
2242;331838600;1683673088;1488609280;4826327076;721;0;0;0;0;0;0;0;0;0;89;0;5;
2243;12826300;1684824064;1488609280;4826431620;737;0;0;0;0;0;0;0;0;0;89;0;5;
2244;3259800;1684824064;1488609280;4826431620;737;0;0;0;0;0;0;0;0;0;89;0;5;
2245;335292500;1685532672;1488609280;4826326860;741;0;0;0;0;0;0;0;0;0;89;0;5;
2246;368179200;1686999040;1488609280;4826327076;754;0;0;0;0;0;0;0;0;0;89;0;5;
2247;297856300;1688768512;1488609280;4826326860;770;0;0;0;0;0;0;0;0;0;89;0;5;
2248;21532700;1689387008;1488609280;4826342196;786;0;0;0;0;0;0;0;0;0;95;0;5;
2249;381076100;1692360704;1488609280;4826326860;790;0;0;0;0;0;0;0;0;0;95;0;5;
2250;378155200;1693814784;1488609280;4826327076;803;0;0;0;0;0;0;0;0;0;95;0;5;
2251;390601700;1696079872;1488609280;4826327076;819;0;0;0;0;0;0;0;0;0;95;0;5;
2252;394944900;1698758656;1488609280;4826326860;835;0;0;0;0;0;0;0;0;0;95;0;5;
2253;373213900;1700634624;1488609280;4826327076;851;0;0;0;0;0;0;0;0;0;95;0;5;
2254;311216800;1701257216;1488609280;4826327076;867;0;0;0;0;0;0;0;0;0;95;0;5;
2255;11951100;1701679104;1488609280;4826432052;883;0;0;0;0;0;0;0;0;0;95;0;5;
2256;378067300;1703018496;1488609280;4826326860;887;0;0;0;0;0;0;0;0;0;95;0;5;
2257;377303000;1703661568;1488609280;4826326968;900;0;0;0;0;0;0;0;0;0;96;0;5;
2258;335472700;1704894464;1488609280;4826326968;916;0;0;0;0;0;0;0;0;0;96;0;5;
2259;350631200;1706151936;1488609280;4826326968;932;0;0;0;0;0;0;0;0;0;96;0;5;
2260;388124800;1708482560;1488609280;4826326968;948;0;0;0;0;0;0;0;0;0;96;0;5;
2261;395829600;1709686784;1488609280;4826326860;964;0;0;0;0;0;0;0;0;0;96;0;5;
2262;326828900;1710444544;1488609280;4826326968;980;0;0;0;0;0;0;0;0;0;96;0;5;
2263;14174000;1711685632;1488609280;4826364984;996;0;0;0;0;0;0;0;0;0;96;0;5;
2264;3578100;1711685632;1488609280;4826364984;996;0;0;0;0;0;0;0;0;0;96;0;5;
2265;319975400;1712824320;1488609280;4826326860;1000;0;0;0;0;0;0;0;0;0;96;0;5;
2266;19248300;1713848320;1488609280;4826342088;1013;0;0;0;0;0;0;0;0;0;96;0;5;
2267;366522500;1714462720;1488609280;4826326860;1017;0;0;0;0;0;0;0;0;0;96;0;5;
2268;398953700;1715601408;1488609280;4826326968;1030;0;0;0;0;0;0;0;0;0;96;0;5;
2269;392535200;1716535296;1488609280;4826326968;1046;0;0;0;0;0;0;0;0;0;96;0;5;
2270;407168900;1718693888;1488609280;4826326968;1062;0;0;0;0;0;0;0;0;0;96;0;5;
2271;362264300;1720377344;1488609280;4826326968;1078;0;0;0;0;0;0;0;0;0;96;0;5;
2272;377764200;1722834944;1488609280;4826326968;1094;0;0;0;0;0;0;0;0;0;96;0;5;
2273;334894400;1723760640;1488609280;4826326860;1110;0;0;0;0;0;0;0;0;0;96;0;5;
2274;372945400;1724960768;1488609280;4826326968;1126;0;0;0;0;0;0;0;0;0;96;0;5;
2275;432020100;1725919232;1488609280;4826327076;1142;0;0;0;0;0;0;0;0;0;96;0;5;
2276;349242600;1727156224;1488609280;4826327076;1158;0;0;0;0;0;0;0;0;0;96;0;5;
2277;404109600;1728184320;1488609280;4826326968;1174;0;0;0;0;0;0;0;0;0;96;0;5;
2278;431510700;1729622016;1488609280;4826327076;1190;0;0;0;0;0;0;0;0;0;96;0;5;
2279;392008700;1731158016;1488609280;4826326968;1206;0;0;0;0;0;0;0;0;0;96;0;5;
2280;365406000;1732399104;1488609280;4826326968;1222;0;0;0;0;0;0;0;0;0;96;0;5;
2281;365365300;1733021696;1488609280;4826326968;1238;0;0;0;0;0;0;0;0;0;96;0;5;
2282;351199000;1734352896;1488609280;4826326968;1254;0;0;0;0;0;0;0;0;0;96;0;5;
2283;427023000;1735376896;1488609280;4826326968;1270;0;0;0;0;0;0;0;0;0;102;0;5;
2284;437571500;1736388608;1488609280;4826326968;1286;0;0;0;0;0;0;0;0;0;102;0;5;
2285;410115500;1737109504;1488609280;4826326860;1302;0;0;0;0;0;0;0;0;0;102;0;5;
2286;487300000;1738559488;1488609280;4826326968;1318;0;0;0;0;0;0;0;0;0;102;0;5;
2287;373500700;1739177984;1488609280;4826326968;1334;0;0;0;0;0;0;0;0;0;102;0;5;
2288;427032200;1739997184;1488609280;4826327076;1350;0;0;0;0;0;0;0;0;0;102;0;5;
2289;426330300;1741131776;1488609280;4843104184;1366;0;0;0;0;0;0;0;0;0;102;0;5;
2290;392297900;1741852672;1488609280;4843104184;1382;0;0;0;0;0;0;0;0;0;102;0;5;
2291;424366200;1742471168;1488609280;4843104184;1398;0;0;0;0;0;0;0;0;0;102;0;5;
2292;402721900;1742995456;1488609280;4859881400;1414;0;0;0;0;0;0;0;0;0;102;0;5;
2293;429556300;1743917056;1488609280;4859881400;1430;0;0;0;0;0;0;0;0;0;102;0;5;
2294;474620100;1745256448;1488609280;4859881400;1446;0;0;0;0;0;0;0;0;0;102;0;5;
2295;429623100;1746010112;1488609280;4859881400;1462;0;0;0;0;0;0;0;0;0;102;0;5;
2296;459514200;1747968000;1488609280;4859881400;1478;0;0;0;0;0;0;0;0;0;102;0;5;
2297;417569600;1748410368;1488609280;4859881508;1494;0;0;0;0;0;0;0;0;0;102;0;5;
2298;432551300;1749434368;1488609280;4859881400;1510;0;0;0;0;0;0;0;0;0;103;0;5;
2299;411040300;1750470656;1488609280;4859881400;1526;0;0;0;0;0;0;0;0;0;103;0;5;
2300;414546300;1751293952;1488609280;4859881400;1542;0;0;0;0;0;0;0;0;0;103;0;5;
2301;448487900;1752633344;1488609280;4859881400;1558;0;0;0;0;0;0;0;0;0;103;0;5;
2302;484816600;1753554944;1488609280;4859881400;1574;0;0;0;0;0;0;0;0;0;103;0;5;
2303;424381300;1754066944;1488609280;4859881400;1590;0;0;0;0;0;0;0;0;0;103;0;5;
2304;448603200;1755090944;1488609280;4859881400;1606;0;0;0;0;0;0;0;0;0;103;0;5;
2305;444423000;1756225536;1488609280;4876658616;1622;0;0;0;0;0;0;0;0;0;103;0;5;
2306;513664600;1757061120;1488609280;4893435832;1638;0;0;0;0;0;0;0;0;0;103;0;5;
2307;429152300;1757986816;1488609280;4893435832;1654;0;0;0;0;0;0;0;0;0;103;0;5;
2308;414275900;1759113216;1488609280;4893435940;1670;0;0;0;0;0;0;0;0;0;103;0;5;
2309;450547800;1759838208;1488609280;4910213156;1686;0;0;0;0;0;0;0;0;0;103;0;5;
2310;490562800;1760657408;1488609280;4910213048;1702;0;0;0;0;0;0;0;0;0;103;0;5;
2311;478878000;1761890304;1488609280;4910213048;1718;0;0;0;0;0;0;0;0;0;103;0;5;
2312;442862800;1763737600;1488609280;4910213156;1734;0;0;0;0;0;0;0;0;0;103;0;5;
2313;423819600;1764769792;1488609280;4910213156;1750;0;0;0;0;0;0;0;0;0;103;0;5;
2314;433454200;1766109184;1488609280;4910213048;1766;0;0;0;0;0;0;0;0;0;103;0;5;
2315;440014900;1766735872;1488609280;4910213048;1782;0;0;0;0;0;0;0;0;0;103;0;5;
2316;467169100;1767260160;1488609280;4910213048;1798;0;0;0;0;0;0;0;0;0;103;0;5;
2317;506006400;1768185856;1488609280;4910213156;1814;0;0;0;0;0;0;0;0;0;103;0;5;
2318;429897400;1768296448;1488609280;4910213156;1830;0;0;0;0;0;0;0;0;0;103;0;5;
2319;437638000;1768407040;1488609280;4910213156;1846;0;0;0;0;0;0;0;0;0;103;0;5;
2320;448489900;1769123840;1488609280;4910213156;1862;0;0;0;0;0;0;0;0;0;103;0;5;
2321;450222700;1769533440;1488609280;4910213156;1878;0;0;0;0;0;0;0;0;0;103;0;5;
2322;447832900;1770352640;1488609280;4910213156;1894;0;0;0;0;0;0;0;0;0;103;0;5;
2323;414723900;1770975232;1488609280;4910213048;1910;0;0;0;0;0;0;0;0;0;103;0;5;
2324;420780000;1771487232;1488609280;4910213156;1926;0;0;0;0;0;0;0;0;0;103;0;5;
2325;406837700;1772613632;1488609280;4910213048;1942;0;0;0;0;0;0;0;0;0;103;0;5;
2326;441776100;1774592000;1488609280;4910213048;1958;0;0;0;0;0;0;0;0;0;103;0;5;
2327;453238400;1775579136;1488609280;4910213156;1974;0;0;0;0;0;0;0;0;0;103;0;5;
2328;468332100;1776705536;1488609280;4910213156;1990;0;0;0;0;0;0;0;0;0;103;0;5;
2329;464954800;1777217536;1488609280;4910213156;2006;0;0;0;0;0;0;0;0;0;103;0;5;
2330;412627100;1777635328;1488609280;4910213048;2022;0;0;0;0;0;0;0;0;0;103;0;5;
2331;454119200;1778249728;1488609280;4910213156;2038;0;0;0;0;0;0;0;0;0;103;0;5;
2332;427325700;1778864128;1488609280;4910213156;2054;0;0;0;0;0;0;0;0;0;103;0;5;
2333;421116200;1780920320;1488609280;4910213048;2070;0;0;0;0;0;0;0;0;0;103;0;5;
2334;460022100;1782558720;1488609280;4910213156;2086;0;0;0;0;0;0;0;0;0;103;0;5;
2335;420039700;1783582720;1488609280;4910213156;2102;0;0;0;0;0;0;0;0;0;103;0;5;
2336;490137700;1785102336;1488609280;4910213264;2118;0;0;0;0;0;0;0;0;0;103;0;5;
2337;498953900;1785864192;1488609280;4910213156;2134;0;0;0;0;0;0;0;0;0;103;0;5;
2338;452301300;1786171392;1488609280;4910213156;2150;0;0;0;0;0;0;0;0;0;103;0;5;
2339;445619500;1786888192;1488609280;4910213264;2166;0;0;0;0;0;0;0;0;0;103;0;5;
2340;474296500;1787408384;1488609280;4910213048;2182;0;0;0;0;0;0;0;0;0;103;0;5;
2341;477417100;1788751872;1488609280;4910213156;2198;0;0;0;0;0;0;0;0;0;103;0;5;
2342;411537200;1789677568;1488609280;4910213156;2214;0;0;0;0;0;0;0;0;0;103;0;5;
2343;425685200;1790717952;1488609280;4910213156;2230;0;0;0;0;0;0;0;0;0;104;0;5;
2344;434589100;1791025152;1488609280;4910213048;2246;0;0;0;0;0;0;0;0;0;104;0;5;
2345;468660500;1791844352;1488609280;4910213156;2262;0;0;0;0;0;0;0;0;0;104;0;5;
2346;555883200;1792253952;1488609280;4910213156;2278;0;0;0;0;0;0;0;0;0;110;0;5;
2347;497232800;1793929216;1488609280;4910213048;2294;0;0;0;0;0;0;0;0;0;110;0;5;
2348;541658000;1794441216;1488609280;4926990372;2310;0;0;0;0;0;0;0;0;0;110;0;5;
2349;553804800;1794748416;1488609280;4926990264;2326;0;0;0;0;0;0;0;0;0;110;0;5;
2350;516690500;1794953216;1488609280;4926990480;2342;0;0;0;0;0;0;0;0;0;110;0;5;
2351;551191000;1795371008;1488609280;4943767588;2358;0;0;0;0;0;0;0;0;0;110;0;5;
2352;499460300;1795883008;1488609280;4943767588;2374;0;0;0;0;0;0;0;0;0;110;0;5;
2353;481178900;1796599808;1488609280;4943767588;2390;0;0;0;0;0;0;0;0;0;110;0;5;
2354;509281300;1797828608;1488609280;4943767480;2406;0;0;0;0;0;0;0;0;0;110;0;5;
2355;510954900;1798545408;1488609280;4943767480;2422;0;0;0;0;0;0;0;0;0;110;0;5;
2356;503265400;1799569408;1488609280;4943767480;2438;0;0;0;0;0;0;0;0;0;110;0;5;
2357;509975300;1800601600;1488609280;4943767588;2454;0;0;0;0;0;0;0;0;0;110;0;5;
2358;585557600;1801920512;1488609280;4960544804;2470;0;0;0;0;0;0;0;0;0;110;0;5;
2359;513001000;1802948608;1488609280;4960544804;2486;0;0;0;0;0;0;0;0;0;110;0;5;
2360;548734000;1803911168;1488609280;4960544804;2502;0;0;0;0;0;0;0;0;0;110;0;5;
2361;519681500;1804959744;1488609280;4960544696;2518;0;0;0;0;0;0;0;0;0;110;0;5;
2362;545819800;1806200832;1488609280;4977321912;2534;0;0;0;0;0;0;0;0;0;116;0;5;
2363;555454400;1807466496;1488609280;4977322020;2550;0;0;0;0;0;0;0;0;0;116;0;5;
2364;556441700;1808695296;1488609280;4977322020;2566;0;0;0;0;0;0;0;0;0;116;0;5;
2365;553152000;1810026496;1488609280;4977322020;2582;0;0;0;0;0;0;0;0;0;116;0;5;
2366;539310100;1810853888;1488609280;4994099236;2598;0;0;0;0;0;0;0;0;0;116;0;5;
2367;672069000;1812000768;1488609280;4994099236;2614;0;0;0;0;0;0;0;0;0;122;0;5;
2368;725148400;1813041152;1488609280;5010876344;2630;0;0;0;0;0;0;0;0;0;122;0;5;
2369;579214700;1814577152;1488609280;5010876344;2646;0;0;0;0;0;0;0;0;0;122;0;5;
2370;412306000;1815506944;1488609280;5010876452;2662;0;0;0;0;0;0;0;0;0;122;0;5;
2371;464489400;1816649728;1488609280;5027653560;2678;0;0;0;0;0;0;0;0;0;128;0;5;
2372;475259900;1580826624;1488609280;2796283832;2694;0;0;0;0;0;0;0;0;0;130;0;0;
2373;443153100;1580826624;1488609280;2796283832;2710;0;0;0;0;0;0;0;0;0;130;0;0;
2374;454212600;1580826624;1488609280;2796283724;2726;0;0;0;0;0;0;0;0;0;130;0;0;
2375;471938800;1580826624;1488609280;2796283724;2742;0;0;0;0;0;0;0;0;0;130;0;0;
2376;503637400;1581109248;1488609280;2796283724;2758;0;0;0;0;0;0;0;0;0;130;0;0;
2377;500770700;1581109248;1488609280;2796283724;2774;0;0;0;0;0;0;0;0;0;130;0;0;
2378;497823400;1581109248;1488609280;2796283724;2790;0;0;0;0;0;0;0;0;0;130;0;0;
2379;476391800;1581109248;1488609280;2796283724;2806;0;0;0;0;0;0;0;0;0;130;0;0;
2380;490352600;1581109248;1488609280;2796283724;2822;0;0;0;0;0;0;0;0;0;130;0;0;
2381;471883600;1581109248;1488609280;2796283724;2838;0;0;0;0;0;0;0;0;0;130;0;0;
2382;485671800;1581109248;1488609280;2796283724;2854;0;0;0;0;0;0;0;0;0;130;0;0;
2383;455625800;1581109248;1488609280;2796283724;2870;0;0;0;0;0;0;0;0;0;130;0;0;
2384;453749800;1581109248;1488609280;2796283724;2886;0;0;0;0;0;0;0;0;0;130;0;0;
2385;480778000;1581740032;1488609280;2796283724;2902;0;0;0;0;0;0;0;0;0;130;0;0;
2386;479612600;1581740032;1488609280;2796283724;2918;0;0;0;0;0;0;0;0;0;130;0;0;
2387;432500;1581719552;1488609280;2796218188;2934;0;0;0;0;0;0;0;0;0;130;0;0;
2388;460480100;1581699072;1488609280;2796152760;2950;0;0;0;0;0;0;0;0;0;130;0;0;
2389;441037900;1581699072;1488609280;2796152652;2966;0;0;0;0;0;0;0;0;0;130;0;0;
2390;455986000;1581699072;1488609280;2796152652;2982;0;0;0;0;0;0;0;0;0;130;0;0;
2391;446735900;1581699072;1488609280;2796152652;2998;0;0;0;0;0;0;0;0;0;130;0;0;
2392;466978200;1581699072;1488609280;2796149532;3014;0;0;0;0;0;0;0;0;0;130;0;0;
2393;447065400;1581735936;1488609280;2796152652;3030;0;0;0;0;0;0;0;0;0;130;0;0;
2394;459046700;1586184192;1488609280;2796152652;3046;0;0;0;0;0;0;0;0;0;130;0;0;
2395;454833200;1586184192;1488609280;2796152652;3062;0;0;0;0;0;0;0;0;0;130;0;0;
2396;456309000;1586184192;1488609280;2796152652;3078;0;0;0;0;0;0;0;0;0;130;0;0;
2397;452459600;1586184192;1488609280;2796152652;3094;0;0;0;0;0;0;0;0;0;130;0;0;
2398;449187000;1586184192;1488609280;2796152652;3110;0;0;0;0;0;0;0;0;0;130;0;0;
2399;427919400;1586184192;1488609280;2796152652;3126;0;0;0;0;0;0;0;0;0;130;0;0;
2400;452952700;1586184192;1488609280;2796152652;3142;0;0;0;0;0;0;0;0;0;130;0;0;
2401;448677200;1586184192;1488609280;2796152652;3158;0;0;0;0;0;0;0;0;0;130;0;0;
2402;449975600;1590538240;1488609280;2796152652;3174;0;0;0;0;0;0;0;0;0;130;0;0;
2403;470969400;1590800384;1488609280;2796152652;3190;0;0;0;0;0;0;0;0;0;130;0;0;
2404;461927500;1590800384;1488609280;2796152652;3206;0;0;0;0;0;0;0;0;0;130;0;0;
2405;451389500;1590800384;1488609280;2796152652;3222;0;0;0;0;0;0;0;0;0;130;0;0;
2406;463519000;1590800384;1488609280;2796152652;3238;0;0;0;0;0;0;0;0;0;130;0;0;
2407;452498100;1590800384;1488609280;2796152652;3254;0;0;0;0;0;0;0;0;0;130;0;0;
2408;450686900;1590800384;1488609280;2796152652;3270;0;0;0;0;0;0;0;0;0;130;0;0;
2409;447054400;1590800384;1488609280;2796152652;3286;0;0;0;0;0;0;0;0;0;130;0;0;
2410;442776000;1590804480;1488609280;2796152652;3302;0;0;0;0;0;0;0;0;0;130;0;0;
2411;467917900;1591066624;1488609280;2796152652;3318;0;0;0;0;0;0;0;0;0;130;0;0;
2412;740951600;1591525376;1488609280;2796152652;3334;0;0;0;0;0;0;0;0;0;130;0;0;
2413;779834600;1592045568;1488609280;2796152652;3350;0;0;0;0;0;0;0;0;0;130;0;0;
2414;504421100;1592045568;1488609280;2796152652;3366;0;0;0;0;0;0;0;0;0;130;0;0;
2415;467388800;1592045568;1488609280;2796152652;3382;0;0;0;0;0;0;0;0;0;130;0;0;
2416;474435900;1592045568;1488609280;2796152652;3398;0;0;0;0;0;0;0;0;0;130;0;0;
2417;478904800;1592045568;1488609280;2796152652;3414;0;0;0;0;0;0;0;0;0;130;0;0;
2418;477807400;1592045568;1488609280;2796152652;3430;0;0;0;0;0;0;0;0;0;130;0;0;
2419;473119100;1592045568;1488609280;2796152652;3446;0;0;0;0;0;0;0;0;0;130;0;0;
2420;468561700;1592045568;1488609280;2796152652;3462;0;0;0;0;0;0;0;0;0;130;0;0;
2421;475742000;1592045568;1488609280;2796152652;3478;0;0;0;0;0;0;0;0;0;130;0;0;
2422;458110100;1592049664;1488609280;2796153192;3494;0;0;0;0;0;0;0;0;0;130;0;0;
2423;382975200;1592115200;1488609280;2796153192;3510;0;0;0;0;0;0;0;0;0;130;0;0;
2424;334394900;1592119296;1488609280;2796153192;3526;0;0;0;0;0;0;0;0;0;130;0;0;
2425;18248000;1592152064;1488609280;2796183756;3542;0;0;0;0;0;0;0;0;0;130;0;0;
2426;336441000;1592152064;1488609280;2796153192;3546;0;0;0;0;0;0;0;0;0;130;0;0;
2427;350176100;1592262656;1488609280;2796153192;3559;0;0;0;0;0;0;0;0;0;130;0;0;
2428;339036400;1592266752;1488609280;2796153192;3575;0;0;0;0;0;0;0;0;0;130;0;0;
2429;332407900;1592266752;1488609280;2796153192;3591;0;0;0;0;0;0;0;0;0;130;0;0;
2430;12977500;1592279040;1488609280;2796183756;3607;0;0;0;0;0;0;0;0;0;130;0;0;
2431;7812700;1592283136;1488609280;2796183756;3607;0;0;0;0;0;0;0;0;0;130;0;0;
2432;365337200;1592291328;1488609280;2796152652;3611;0;0;0;0;0;0;0;0;0;130;0;0;
2433;360118300;1593024512;1488609280;2796153192;3624;0;0;0;0;0;0;0;0;0;130;0;0;
2434;341037000;1593061376;1488609280;2796152652;3640;0;0;0;0;0;0;0;0;0;130;0;0;
2435;330131400;1593065472;1488609280;2796152652;3656;0;0;0;0;0;0;0;0;0;130;0;0;
2436;14288500;1593073664;1488609280;2796168312;3672;0;0;0;0;0;0;0;0;0;130;0;0;
2437;332336300;1593081856;1488609280;2796147036;3676;0;0;0;0;0;0;0;0;0;130;0;0;
2438;6102000;1593090048;1488609280;2796167772;3689;0;0;0;0;0;0;0;0;0;130;0;0;
2439;330900000;1593090048;1488609280;2796152652;3693;0;0;0;0;0;0;0;0;0;130;0;0;
